macaulay_photo_catalog_id,macaulay_url,order,family,ebird_species_group,sci_name,common_name,species_category,ebird_species_code,ebird_taxon_order,ebird_checklist_id,species_range,extinct,extinct_year,sex_bird_photo,age_bird_photo,macaulay_photographer_userId,photo_latitude,photo_longitude,macaulay_rating_count_may2021,macaulay_photo_user_rating_may21,photo_width_px,photo_height_px,source,plumageparts_split,plumageparts_mask_filename,plumageparts_segmentation_width_px,plumageparts_segmentation_height_px
141412341,https://macaulaylibrary.org/asset/141412341,Passeriformes,Locustellidae (Grassbirds and Allies),Grassbirds and Allies,Locustella thoracica,Spotted Bush Warbler,species,spobuw3,22956,S36674958,,,,Male,Adult,USER572521,29.6441,102.9443,6.0,5.0,2658.0,1993.0,ebird,train,Locustella_thoracica_Male_141412341.png,1200,900
141652871,https://macaulaylibrary.org/asset/141652871,Passeriformes,Thamnophilidae (Typical Antbirds),Antbirds,Hylophylax naevioides,Spotted Antbird,species,spoant1,13401,S52838047,,,,Unknown,Unknown,USER829085,10.1716,-83.9277,6.0,4.833333333,5568.0,3712.0,ebird,train,Hylophylax_naevioides_Unknown_141652871.png,1200,800
141695061,https://macaulaylibrary.org/asset/141695061,Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticolas and Allies,Prinia erythroptera,Red-winged Prinia,species,rewpri1,22356,S50339583,,,,Unknown,Adult,USER786455,10.9824,-4.9154,2.0,5.0,,,ebird,train,Prinia_erythroptera_Unknown_141695061.png,800,602
141716611,https://macaulaylibrary.org/asset/141716611,Suliformes,Phalacrocoracidae (Cormorants and Shags),Cormorants and Anhingas,Phalacrocorax capillatus,Japanese Cormorant,species,japcor1,6974,S52954007,Rocky seacoasts and islands of ne Asia,,,Unknown,Unknown,USER551573,23.937,121.6061,8.0,4.875,1890.0,1261.0,ebird,train,Phalacrocorax_capillatus_Unknown_141716611.png,1200,801
141823191,https://macaulaylibrary.org/asset/141823191,Gruiformes,"Rallidae (Rails, Gallinules, and Coots)","Rails, Gallinules, and Allies",Porphyrio hochstetteri,South Island Takahe,species,takahe3,5331,S52804993,Mts. of s South I. (New Zealand). Endangered.,,,Unknown,Adult,USER788979,-36.3713,174.848,14.0,4.928571429,4135.0,2540.0,ebird,train,Porphyrio_hochstetteri_Unknown_141823191.png,1200,737
141873351,https://macaulaylibrary.org/asset/141873351,Otidiformes,Otididae (Bustards),Bustards,Eupodotis savilei,Savile's Bustard,species,savbus1,2859,S52988359,southwestern Mauritania and Senegal east to Chad and central Sudan,,,Unknown,Unknown,USER913655,15.8543,-16.4728,6.0,3.666666667,1600.0,1067.0,ebird,train,Eupodotis_savilei_Unknown_141873351.png,1200,800
141934111,https://macaulaylibrary.org/asset/141934111,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Anthracothorax veraguensis,Veraguan Mango,species,verman1,4261,S51101892,W Panama (Chiriquï¿½ to s Coclï¿½) and adjacent islands,,,Male,Juvenile,USER247263,8.3047,-82.5755,6.0,3.833333333,2475.0,1863.0,ebird,train,Anthracothorax_veraguensis_Male_141934111.png,1200,903
141995021,https://macaulaylibrary.org/asset/141995021,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Saltator atripennis,Black-winged Saltator,species,blwsal1,34438,S52977144,,,,Unknown,Adult,USER978757,4.7446,-75.6038,9.0,4.666666667,1365.0,2048.0,ebird,train,Saltator_atripennis_Unknown_141995021.png,800,1200
142021331,https://macaulaylibrary.org/asset/142021331,Passeriformes,Chloropseidae (Leafbirds),Leafbirds,Chloropsis hardwickii,Orange-bellied Leafbird,species,orblea1,29499,S52047978,,,,Male,Adult,USER97838,25.3051,98.7949,7.0,4.285714286,1696.0,1272.0,ebird,train,Chloropsis_hardwickii_Male_142021331.png,1200,900
142022511,https://macaulaylibrary.org/asset/142022511,Passeriformes,Pycnonotidae (Bulbuls),Bulbuls,Pycnonotus flavescens,Flavescent Bulbul,species,flabul1,23590,S52047978,,,,Unknown,Unknown,USER97838,25.3051,98.7949,9.0,4.888888889,1813.0,1360.0,ebird,train,Pycnonotus_flavescens_Unknown_142022511.png,1200,900
142250271,https://macaulaylibrary.org/asset/142250271,Piciformes,Lybiidae (African Barbets),Barbets and Toucans,Tricholaema diademata,Red-fronted Barbet,species,refbar2,10075,S53067415,,,,Unknown,Unknown,USER551001,0.6082,36.021,4.0,5.0,2855.0,2061.0,ebird,train,Tricholaema_diademata_Unknown_142250271.png,1200,866
142415191,https://macaulaylibrary.org/asset/142415191,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)","Vultures, Hawks, and Allies",Spilornis elgini,Andaman Serpent-Eagle,species,anseag1,7500,S53096270,Forests of Andaman Islands,,,Unknown,Adult,USER1074997,11.5154,92.7116,5.0,5.0,1500.0,1000.0,ebird,train,Spilornis_elgini_Unknown_142415191.png,1200,800
142603341,https://macaulaylibrary.org/asset/142603341,Passeriformes,Alaudidae (Larks),Larks,Certhilauda brevirostris,Agulhas Lark,species,agular1,21418,S53123515,"southwestern South Africa (Algulhas Plain and Breede Valley, south central Western Cape)",,,,,USER324500,-34.4644,20.4274,4.0,4.75,4639.0,3117.0,ebird,train,Certhilauda_brevirostris_Unknown_142603341.png,1200,806
142680881,https://macaulaylibrary.org/asset/142680881,Passeriformes,Meliphagidae (Honeyeaters),Honeyeaters,Meliphaga reticulata,Streak-breasted Honeyeater,species,stbhon3,16969,S53122490,E Lesser Sundas (Timor and Semau),,,Unknown,Unknown,USER535353,-8.3969,127.2232,3.0,4.333333333,1703.0,1488.0,ebird,train,Meliphaga_reticulata_Unknown_142680881.png,1200,1049
142701201,https://macaulaylibrary.org/asset/142701201,Caprimulgiformes,Apodidae (Swifts),Swifts,Hirundapus cochinchinensis,Silver-backed Needletail,species,sibnee1,3797,S53150108,,,,Unknown,Unknown,USER509309,14.4132,101.3728,5.0,4.4,1500.0,1000.0,ebird,train,Hirundapus_cochinchinensis_Unknown_142701201.png,1200,800
142773851,https://macaulaylibrary.org/asset/142773851,Psittaciformes,Psittacidae (New World and African Parrots),"Parrots, Parakeets, and Allies",Pyrrhura viridicata,Santa Marta Parakeet,species,sampar1,12392,S53092809,Santa Marta Mountains (ne Colombia),,,,,USER86405,11.1113,-74.0549,10.0,4.6,1500.0,1000.0,ebird,train,Pyrrhura_viridicata_Unknown_142773851.png,1200,800
142776921,https://macaulaylibrary.org/asset/142776921,Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)","Gulls, Terns, and Skimmers",Larus californicus,California Gull,species,calgul,6272,S53127745,,,,Unknown,Unknown,USER695956,32.7039,-117.1646,25.0,4.64,3454.0,2312.0,ebird,train,Larus_californicus_Unknown_142776921.png,1200,803
142829171,https://macaulaylibrary.org/asset/142829171,Strigiformes,Strigidae (Owls),Owls,Strix chacoensis,Chaco Owl,species,chaowl1,8706,S53175731,"Chaco of s Bolivia, w Paraguay and n Argentina",,,Unknown,Adult,USER422811,-26.2608,-60.0042,4.0,5.0,1000.0,772.0,ebird,train,Strix_chacoensis_Unknown_142829171.png,1000,772
143008241,https://macaulaylibrary.org/asset/143008241,Piciformes,Lybiidae (African Barbets),Barbets and Toucans,Stactolaema anchietae,Anchieta's Barbet,species,ancbar1,10024,S52651685,,,,Unknown,Adult,USER682898,-9.0739,16.0011,3.0,4.333333333,1200.0,750.0,ebird,train,Stactolaema_anchietae_Unknown_143008241.png,1200,750
143023221,https://macaulaylibrary.org/asset/143023221,Charadriiformes,Scolopacidae (Sandpipers and Allies),Shorebirds,Gallinago media,Great Snipe,species,gresni1,5937,S52158167,Breeds n Palearctic region; winters in sub-Saharan Africa,,,Male,Adult,USER907458,63.2856,12.3461,24.0,4.875,5200.0,3688.0,ebird,train,Gallinago_media_Unknown_143023221.png,1200,851
143475221,https://macaulaylibrary.org/asset/143475221,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)","Vultures, Hawks, and Allies",Accipiter erythropus,Red-thighed Sparrowhawk,species,retspa1,7767,S53312232,,,,Unknown,Unknown,USER212715,5.3245,-1.4186,5.0,2.6,1282.0,859.0,ebird,test,Accipiter_erythropus_Unknown_143475221.png,1200,804
143494041,https://macaulaylibrary.org/asset/143494041,Strigiformes,Strigidae (Owls),Owls,Athene brama,Spotted Owlet,species,spoowl1,8584,S53316709,,,,Unknown,Adult,USER1281529,28.4638,76.8894,28.0,4.857142857,2048.0,1365.0,ebird,train,Athene_brama_Unknown_143494041.png,1200,800
143549181,https://macaulaylibrary.org/asset/143549181,Passeriformes,Cardinalidae (Cardinals and Allies),"Cardinals, Grosbeaks, and Allies",Rhodothraupis celaeno,Crimson-collared Grosbeak,species,crcgro,33192,S53345901,E Mexico (Nuevo Leï¿½n to n Veracruz and ne Puebla),,,,,USER197921,26.1765,-98.2294,5.0,4.6,3964.0,2266.0,ebird,train,Rhodothraupis_celaeno_Unknown_143549181.png,1200,686
143716871,https://macaulaylibrary.org/asset/143716871,Passeriformes,Regulidae (Kinglets),Kinglets,Regulus ignicapilla,Common Firecrest,species,firecr1,25820,S53321141,,,,Unknown,Unknown,USER444753,55.299,-6.256,25.0,4.8,1200.0,801.0,ebird,train,Regulus_ignicapilla_Unknown_143716871.png,1200,801
143810201,https://macaulaylibrary.org/asset/143810201,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),Laughingthrushes and Allies,Alcippe brunneicauda,Brown Fulvetta,species,broful1,25333,S53406275,,,,,,USER1184221,2.29,103.6611,5.0,4.6,2943.0,2354.0,ebird,train,Alcippe_brunneicauda_Unknown_143810201.png,1200,960
143833341,https://macaulaylibrary.org/asset/143833341,Passeriformes,Aegithalidae (Long-tailed Tits),Long-tailed Tits and Bushtit,Aegithalos caudatus,Long-tailed Tit,species,lottit1,24194,S52380152,,,,Unknown,Unknown,USER907458,60.1101,18.8375,40.0,4.975,4196.0,2797.0,ebird,train,Aegithalos_caudatus_Unknown_143833341.png,1200,800
143939701,https://macaulaylibrary.org/asset/143939701,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Sporophila ardesiaca,Dubois's Seedeater,species,dubsee1,34238,S53263698,"E Brazil (s Minas Gerais, Espï¿½rito Santo and Rio de Janeiro)",,,Male,Adult,USER1074964,-21.3296,-44.9696,4.0,5.0,4000.0,2666.0,ebird,train,Sporophila_ardesiaca_Male_143939701.png,1200,800
144040491,https://macaulaylibrary.org/asset/144040491,Passeriformes,Hirundinidae (Swallows),Martins and Swallows,Ptyonoprogne fuligula,Rock Martin,species,rocmar2,23132,S47298776,,,,Unknown,Juvenile,USER351996,-19.8825,13.9354,5.0,5.0,888.0,592.0,ebird,train,Ptyonoprogne_fuligula_Unknown_144040491.png,888,592
144081461,https://macaulaylibrary.org/asset/144081461,Passeriformes,Pipridae (Manakins),Manakins,Heterocercus aurantiivertex,Orange-crowned Manakin,species,orcman3,15004,S53528813,Locally in e Ecuador and adjacent ne Peru (sw Loreto),,,Unknown,Unknown,USER461976,-0.5235,-76.4395,6.0,4.5,1681.0,1120.0,ebird,train,Heterocercus_aurantiivertex_Unknown_144081461.png,1200,800
144123261,https://macaulaylibrary.org/asset/144123261,Galbuliformes,Galbulidae (Jacamars),Puffbirds and Jacamars,Galbula ruficauda,Rufous-tailed Jacamar,species,rutjac1,9951,S52667582,,,,Unknown,Unknown,USER937839,16.5558,-88.7066,16.0,4.75,1684.0,1121.0,ebird,train,Galbula_ruficauda_Unknown_144123261.png,1200,799
144183041,https://macaulaylibrary.org/asset/144183041,Galbuliformes,Bucconidae (Puffbirds),Puffbirds and Jacamars,Hapaloptila castanea,White-faced Nunbird,species,whfnun2,9910,S52384283,Locally in Andean foothills of w Colombia to nw Peru,,,,,USER114786,-0.0159,-78.6812,6.0,4.666666667,1202.0,962.0,ebird,train,Hapaloptila_castanea_Unknown_144183041.png,1200,960
144214791,https://macaulaylibrary.org/asset/144214791,Caprimulgiformes,Caprimulgidae (Nightjars and Allies),Nightjars,Caprimulgus nubicus,Nubian Nightjar,species,nubnig1,3571,,,,,Unknown,Unknown,USER189061,,,16.0,4.8125,1000.0,541.0,ebird,train,Caprimulgus_nubicus_Unknown_144214791.png,1000,541
144273481,https://macaulaylibrary.org/asset/144273481,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)","Grouse, Quail, and Allies",Perdicula asiatica,Jungle Bush-Quail,species,jubqua1,1260,S53586249,,,,Male,Adult,USER493998,11.6883,76.6301,7.0,4.857142857,1800.0,1323.0,ebird,train,Perdicula_asiatica_Male_144273481.png,1200,882
144307711,https://macaulaylibrary.org/asset/144307711,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Sporophila corvina,Variable Seedeater,species,varsee3,34211,S53239181,,,,,,USER536914,16.5558,-88.7066,12.0,4.833333333,3179.0,2119.0,ebird,train,Sporophila_corvina_Unknown_144307711.png,1200,800
144322391,https://macaulaylibrary.org/asset/144322391,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Discosura conversii,Green Thorntail,species,gretho1,4304,S53396990,"Costa Rica to Panama, w Colombia and w Ecuador",,,Female,Adult,USER1205239,10.2049,-84.5338,25.0,4.88,5944.0,3338.0,ebird,train,Discosura_conversii_Female_144322391.png,1200,674
144333121,https://macaulaylibrary.org/asset/144333121,Passeriformes,Parulidae (New World Warblers),Wood-Warblers,Oreothlypis superciliosa,Crescent-chested Warbler,species,crcwar,32685,S53602772,,,,Unknown,Unknown,USER123678,25.6093,-100.3555,13.0,5.0,3655.0,2438.0,ebird,train,Oreothlypis_superciliosa_Unknown_144333121.png,1200,800
144431251,https://macaulaylibrary.org/asset/144431251,Passeriformes,Pittidae (Pittas),Old World Pittas,Erythropitta venusta,Graceful Pitta,species,blcpit1,12662,S53620701,Highlands of Sumatra,,,,,USER850787,-2.0344,101.3173,4.0,4.75,800.0,600.0,ebird,train,Erythropitta_venusta_Unknown_144431251.png,800,600
144633761,https://macaulaylibrary.org/asset/144633761,Pelecaniformes,Threskiornithidae (Ibises and Spoonbills),"Herons, Ibis, and Allies",Theristicus melanopis,Black-faced Ibis,species,bkfibi1,7287,S19597906,"Coastal Peru, n Chile and Argentina south to Tierra del Fuego",,,,,USER323507,-41.0576,-71.5309,13.0,4.769230769,,,ebird,train,Theristicus_melanopis_Female_144633761.png,1200,844
144655791,https://macaulaylibrary.org/asset/144655791,Podicipediformes,Podicipedidae (Grebes),Grebes,Podiceps gallardoi,Hooded Grebe,species,hoogre1,1787,S53665186,SW Argentina (w Santa Cruz); winter range unknown,,,Unknown,Unknown,USER202551,-48.505,-71.2156,51.0,4.980392157,5000.0,3333.0,ebird,train,Podiceps_gallardoi_Unknown_144655791.png,1200,800
144662891,https://macaulaylibrary.org/asset/144662891,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Phaethornis squalidus,Dusky-throated Hermit,species,duther1,4167,S46747934,SE Brazil (s Minas Gerais and Espï¿½rito Santo to Santa Catarina),,,Unknown,Adult,USER623168,-24.0037,-47.5612,4.0,5.0,1200.0,800.0,ebird,test,Phaethornis_squalidus_Unknown_144662891.png,1200,800
144663341,https://macaulaylibrary.org/asset/144663341,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),Ovenbirds,Anabacerthia amaurotis,White-browed Foliage-gleaner,species,whbfog1,14432,S46771943,SE Paraguay to se Brazil (s Espï¿½rito Santo) and ne Argentina,,,Unknown,Adult,USER623168,-24.0037,-47.5612,5.0,4.4,1200.0,800.0,ebird,train,Anabacerthia_amaurotis_Unknown_144663341.png,1200,800
144771591,https://macaulaylibrary.org/asset/144771591,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Geospiza difficilis,Sharp-beaked Ground-Finch,species,shbgrf3,34416,S5007202,"Galapagos Islands (Pinta, Fernandina, and Santiago Islands; formerly also Santa Cruz Island, this population now extinct)",,,Unknown,Unknown,USER155081,-0.2448,-90.8617,3.0,4.0,,,ebird,train,Geospiza_difficilis_Unknown_144771591.png,1200,785
144777781,https://macaulaylibrary.org/asset/144777781,Passeriformes,Passerellidae (New World Sparrows),New World Sparrows,Chlorospingus inornatus,Pirre Chlorospingus,species,pibtan1,31644,S53362851,Humid montane forests of e Panama,,,,,USER33705,7.9892,-77.7074,2.0,5.0,,,ebird,train,Chlorospingus_inornatus_Unknown_144777781.png,1200,800
144802251,https://macaulaylibrary.org/asset/144802251,Passeriformes,Cotingidae (Cotingas),Cotingas,Pyroderus scutatus,Red-ruffed Fruitcrow,species,rerfru1,15151,S53174723,,,,Unknown,Unknown,USER164576,4.7021,-75.5359,16.0,4.8125,,,ebird,val,Pyroderus_scutatus_Unknown_144802251.png,1200,800
144834761,https://macaulaylibrary.org/asset/144834761,Psittaciformes,Psittaculidae (Old World Parrots),"Parrots, Parakeets, and Allies",Neophema splendida,Scarlet-chested Parrot,species,sccpar1,11812,S53448627,Interior of s Australia,,,Unknown,Unknown,USER1096528,-28.1296,124.0264,10.0,4.7,5260.0,2959.0,ebird,train,Neophema_splendida_Unknown_144834761.png,1200,675
144874021,https://macaulaylibrary.org/asset/144874021,Passeriformes,Hirundinidae (Swallows),Martins and Swallows,Pygochelidon melanoleuca,Black-collared Swallow,species,blcswa2,23020,S53706573,"Rapids on rivers of Guianas, s Venezuela and Amazonian Brazil",,,Unknown,Unknown,USER498592,3.4651,-67.9733,3.0,4.666666667,4000.0,3000.0,ebird,test,Pygochelidon_melanoleuca_Unknown_144874021.png,1200,900
144916421,https://macaulaylibrary.org/asset/144916421,Podicipediformes,Podicipedidae (Grebes),Grebes,Podiceps cristatus,Great Crested Grebe,species,grcgre1,1773,S53698238,,,,Unknown,Adult,USER1133150,53.3833,-2.9378,65.0,4.830769231,4496.0,2604.0,ebird,train,Podiceps_cristatus_Unknown_144916421.png,1200,695
144921051,https://macaulaylibrary.org/asset/144921051,Gruiformes,"Rallidae (Rails, Gallinules, and Coots)","Rails, Gallinules, and Allies",Zapornia parva,Little Crake,species,litcra1,5406,S53696560,S Palearctic region; winters Mediterranean to Africa and India,,,Unknown,Unknown,USER896516,37.0482,-4.8329,17.0,4.647058824,2598.0,1773.0,ebird,train,Zapornia_parva_Unknown_144921051.png,1200,819
145213021,https://macaulaylibrary.org/asset/145213021,Charadriiformes,Scolopacidae (Sandpipers and Allies),Shorebirds,Scolopax minor,American Woodcock,species,amewoo,5920,S53783170,Breeds e Canada and US; winters to Gulf Coast,,,Unknown,Unknown,USER656162,38.0793,-78.4489,79.0,4.746835443,5425.0,3617.0,ebird,train,Scolopax_minor_Unknown_145213021.png,1200,800
145302191,https://macaulaylibrary.org/asset/145302191,Coraciiformes,Alcedinidae (Kingfishers),Kingfishers,Alcedo meninting,Blue-eared Kingfisher,species,blekin1,9323,S48791462,,,,Male,Adult,USER661977,8.9984,98.4589,54.0,4.907407407,2040.0,1360.0,ebird,train,Alcedo_meninting_Male_145302191.png,1200,800
145307821,https://macaulaylibrary.org/asset/145307821,Passeriformes,Sturnidae (Starlings),Starlings and Mynas,Lamprotornis purpureus,Purple Starling,species,pugsta1,26898,S51558702,,,,Unknown,Adult,USER277790,13.4396,-15.8083,8.0,4.75,3126.0,2084.0,ebird,test,Lamprotornis_purpureus_Unknown_145307821.png,1200,800
145308831,https://macaulaylibrary.org/asset/145308831,Passeriformes,Rhinocryptidae (Tapaculos),Tapaculos,Scytalopus gonzagai,Boa Nova Tapaculo,species,sertap1,13681,S53806151,"serras of southern Bahia, Brazil",,,Unknown,Unknown,USER553166,-14.417,-40.1161,4.0,4.5,4208.0,2780.0,ebird,train,Scytalopus_gonzagai_Unknown_145308831.png,1200,793
145390261,https://macaulaylibrary.org/asset/145390261,Passeriformes,Macrosphenidae (African Warblers),African Warblers,Sylvietta brachyura brachyura/carnapi,Northern Crombec (Northern),group (polytypic),norcro3,21895,S51024897,,,,Unknown,Unknown,USER16990,13.3849,-13.3803,5.0,4.4,1679.0,1068.0,ebird,val,Sylvietta_brachyura_brachyura_carnapi_Unknown_145390261.png,1200,763
145552921,https://macaulaylibrary.org/asset/145552921,Passeriformes,Icteridae (Troupials and Allies),Blackbirds,Psarocolius wagleri,Chestnut-headed Oropendola,species,chhoro1,32355,S53872985,,,,Male,Adult,USER769611,17.5257,-92.9295,6.0,5.0,1200.0,800.0,ebird,train,Psarocolius_wagleri_Male_145552921.png,1200,800
145571451,https://macaulaylibrary.org/asset/145571451,Passeriformes,Estrildidae (Waxbills and Allies),Estrildids,Lonchura castaneothorax,Chestnut-breasted Munia,species,chbmun1,30220,S53762004,,,,Unknown,Unknown,USER623069,-27.4349,153.1473,29.0,4.620689655,4316.0,2877.0,ebird,test,Lonchura_castaneothorax_Unknown_145571451.png,1200,800
145772431,https://macaulaylibrary.org/asset/145772431,Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticolas and Allies,Incana incana,Socotra Warbler,species,socwar2,22373,S53926553,Socotra (off e Somalia),,,,,USER980688,12.5212,53.9664,2.0,3.5,2155.0,1408.0,ebird,train,Incana_incana_Unknown_145772431.png,1200,784
145787711,https://macaulaylibrary.org/asset/145787711,Charadriiformes,Charadriidae (Plovers and Lapwings),Shorebirds,Peltohyas australis,Inland Dotterel,species,inldot2,5756,S53930086,Arid interior of s Australia,,,Unknown,Unknown,USER789008,-35.0801,144.8085,13.0,4.923076923,3875.0,2583.0,ebird,train,Peltohyas_australis_Unknown_145787711.png,1200,800
